"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"214063_s_at",1023.00907209302,724.080201162791,5.87490801263509,7.9866495999075e-08,1.01695150305565e-05,-4.38530764884659
"221841_s_at",1649.24478372093,1876.04191046512,5.87321602304267,8.04486864492225e-08,1.01854436372047e-05,-4.38539750107857
"212230_at",975.724655813954,1433.16690465116,5.869597661448,8.17077824895745e-08,1.02864097017807e-05,-4.38558966497637
"65718_at",368.473697674419,675.493034883721,5.84888253126242,8.92987817957703e-08,1.1178903116602e-05,-4.38669013143728
"219935_at",1181.47679069767,1993.03704651163,5.84464976229007,9.09332674156625e-08,1.13199217755486e-05,-4.38691505970385
"203358_s_at",-319.760586046512,368.72723255814,-5.82973652870187,9.69302761366631e-08,1.19994296841848e-05,-4.38770772329082
"201890_at",-1444.40009302326,1651.40744186047,-5.82691929753171,9.81061243027597e-08,1.20778937449635e-05,-4.38785749463761
"209087_x_at",782.956534883721,1534.69740697674,5.81096606604173,1.05034470529065e-07,1.28597972901052e-05,-4.38870579041504
"210740_s_at",791.782697674419,911.25811627907,5.8064654959122,1.07074683780703e-07,1.30379517960951e-05,-4.38894515799133
"212915_at",437.562604651163,642.415790697674,5.79449205786026,1.12694440665696e-07,1.35984260734991e-05,-4.38958209254942
"201842_s_at",2361.40988372093,3728.30715116279,5.79406921914012,1.12898120701761e-07,1.35984260734991e-05,-4.38960458873183
"219563_at",1257.53776744186,1828.67034883721,5.78480683993537,1.1745181505072e-07,1.40708537353505e-05,-4.39009742354592
"203336_s_at",672.510325581396,746.27366744186,5.77552674874507,1.22195439891601e-07,1.45608608936072e-05,-4.39059129690335
"213247_at",649.783023255814,800.229093023256,5.7517324841065,1.35236876040003e-07,1.60291665361669e-05,-4.39185802059242
"209485_s_at",385.333058139535,624.69398255814,5.74356480743594,1.4002197179686e-07,1.65085163891504e-05,-4.39229297644414
"202003_s_at",934.776627906977,1195.52354651163,5.74150080258967,1.41257321098303e-07,1.6566509926492e-05,-4.39240290235807
"201417_at",-978.101518604651,961.225440697674,-5.73846682287833,1.43092713311981e-07,1.66588941539339e-05,-4.3925644955704
"210715_s_at",-943.123525581396,928.378539534884,-5.73773281290569,1.43540262871037e-07,1.66588941539339e-05,-4.39260359117228
"203435_s_at",387.938720930233,574.686127906977,5.73254859930176,1.46740703615321e-07,1.69420885940943e-05,-4.39287973351372
"209603_at",-847.390251162791,746.686027906977,-5.73014058141994,1.48251059958286e-07,1.70282390157241e-05,-4.39300800810071
"202071_at",-611.406651162791,1045.66981395349,-5.72593953223013,1.50922746156816e-07,1.72462130903196e-05,-4.39323181075898
"218189_s_at",-445.646527906977,676.563177906977,-5.72301750217393,1.5280890847074e-07,1.73726576910893e-05,-4.39338748635992
"201325_s_at",1235.78458139535,1510.05152325581,5.72180721097661,1.53596923360659e-07,1.73736052956628e-05,-4.39345196889567
"222351_at",580.716506976744,546.147979069767,5.71604542671637,1.57403556554594e-07,1.77142598520506e-05,-4.39375896764235
"202973_x_at",1567.29051162791,2495.15520930233,5.70491136784748,1.65024303359073e-07,1.84785756369358e-05,-4.3943523005737
"213486_at",1261.22130232558,1610.52481395349,5.70018589040595,1.68367335051912e-07,1.87586466348088e-05,-4.39460415571401
"218032_at",453.674372093023,1078.40653488372,5.68920971701716,1.76391620704336e-07,1.95548979311181e-05,-4.39518923438757
"213605_s_at",-700.12171627907,837.095095348837,-5.68740573114227,1.77745962883289e-07,1.96074915392491e-05,-4.39528540514863
"201036_s_at",1068.70097674419,1606.70727906977,5.68337977821155,1.80805436379523e-07,1.97942500286082e-05,-4.39550003965728
"202990_at",793.965418604652,1176.50608139535,5.68284515774058,1.81215590622271e-07,1.97942500286082e-05,-4.39552854279816
"209604_s_at",-1499.59993023256,2064.12638372093,-5.67503902803493,1.87309623006625e-07,2.03600991680811e-05,-4.39594475262191
"203881_s_at",509.512374418605,826.100696511628,5.67181181458333,1.89887503855948e-07,2.0444205346345e-05,-4.39611683751789
"201664_at",-432.139669767442,511.669862790698,-5.67177346497811,1.89918346124553e-07,2.0444205346345e-05,-4.39611888248926
"209458_x_at",2672.24353488372,1865.1491627907,5.66889105137773,1.92250652370715e-07,2.05957754171953e-05,-4.39627258913899
"218625_at",792.440953488372,1147.12761627907,5.66292621523511,1.97166914644306e-07,2.10213892776032e-05,-4.39659069009204
"209086_x_at",424.013939534884,636.066169767442,5.65991035394411,1.99699454952818e-07,2.1190014070065e-05,-4.39675153525462
"211026_s_at",1479.06565116279,3003.02880232558,5.65085323758846,2.07498907634958e-07,2.19132614162548e-05,-4.39723462346145
"209539_at",866.813488372094,1671.99479069767,5.64079427383611,2.16512377379816e-07,2.27572891752568e-05,-4.39777122435479
"201690_s_at",-1292.88113953488,1657.22901162791,-5.63807769054994,2.19011916243702e-07,2.29119367589597e-05,-4.39791615540287
"208737_at",-591.228967441861,783.702530232558,-5.63670216992096,2.20288335005376e-07,2.29377802286205e-05,-4.39798954224752
"205303_at",439.700604651163,805.244255813953,5.63531480062469,2.21583156227747e-07,2.29652905591762e-05,-4.39806356269536
"212134_at",309.267790697674,619.660941860465,5.62873855680864,2.27823212596503e-07,2.35027066957772e-05,-4.39841444530657
"201968_s_at",1419.18430232558,2350.13601162791,5.62696609332814,2.29534411926013e-07,2.35701165942274e-05,-4.3985090225047
"213397_x_at",1235.30539534884,1808.40465116279,5.62037343767389,2.36010805041835e-07,2.41239851777395e-05,-4.39886082131843
"220327_at",472.176623255814,678.046595348837,5.61049819218685,2.46049278563325e-07,2.50352332156465e-05,-4.39938784451477
"204170_s_at",-582.722906976745,874.001872093023,-5.60143957665158,2.5562597627561e-07,2.57426951118019e-05,-4.39987134511057
"219054_at",813.084297674419,1075.5413627907,5.60090844698245,2.5619871237391e-07,2.57426951118019e-05,-4.39989969570232
"221131_at",120.272362790698,223.792339534884,5.60065904724056,2.56468083957277e-07,2.57426951118019e-05,-4.39991300820434
"211726_s_at",950.318255813954,2341.42389534884,5.57977304057498,2.80042445087727e-07,2.79426805820453e-05,-4.40102800838872
"211981_at",86.0808302325582,216.758436046512,5.57905136151346,2.80893975244722e-07,2.79426805820453e-05,-4.40106654016933
"213515_x_at",772.95304883721,847.839489534884,5.57790783429238,2.822484683788e-07,2.79526338705991e-05,-4.401127595856
"210298_x_at",544.556888372093,401.57793255814,5.5670872567111,2.95387131630564e-07,2.90273681820885e-05,-4.40170537156879
"201106_at",1072.95974418605,1430.70077906977,5.5657526827551,2.97048667932518e-07,2.90273681820885e-05,-4.40177663727809
"212875_s_at",1507.78644186047,2293.20612790698,5.56517305719047,2.9777315481626e-07,2.90273681820885e-05,-4.40180758936958
"212653_s_at",970.835581395349,1029.67025581395,5.56448603718134,2.98634124783543e-07,2.90273681820885e-05,-4.40184427659108
"206385_s_at",-850.931065116279,1188.04318837209,-5.56370664444764,2.99613816895407e-07,2.90273681820885e-05,-4.40188589689175
"213518_at",-369.768404651163,502.076758139535,-5.5530707425572,3.13302834805785e-07,3.02221950994689e-05,-4.40245389823177
"200895_s_at",-776.431604651163,1044.97989534884,-5.5490749977605,3.18602794285775e-07,3.06009744184049e-05,-4.40266730369857
"212282_at",-775.81323255814,813.002802325581,-5.54554603895952,3.23356774516584e-07,3.09242875817727e-05,-4.402855786077
"218031_s_at",323.921509302326,294.862219767442,5.54262808538608,3.27340215024831e-07,3.11714615871723e-05,-4.40301163949407
"219093_at",524.242653488373,567.771277906977,5.53669185387633,3.35593394113157e-07,3.18213940469084e-05,-4.40332871838243
"204154_at",778.131697674419,1346.57096511628,5.52791643659806,3.48169543413018e-07,3.28739912536961e-05,-4.40379748229666
"212122_at",362.224088372093,399.276088372093,5.52031046065388,3.59443324596292e-07,3.37225441718016e-05,-4.4042038071042
"37117_at",-329.875597674419,404.079854651163,-5.51981942330931,3.6018334662697e-07,3.37225441718016e-05,-4.40423004012133
"203814_s_at",656.393697674419,1059.54843023256,5.51572700662053,3.66409331083565e-07,3.41619210231593e-05,-4.40444867630897
"201324_at",1401.72913953488,2192.4146627907,5.51161530235011,3.72771050776695e-07,3.46102388519045e-05,-4.40466835047783
"201596_x_at",-1414.9306627907,1050.14024302326,-5.48686499168625,4.13420799816133e-07,3.82251273124601e-05,-4.40599082364999
"207076_s_at",1548.98376744186,2870.04351162791,5.48092041379516,4.23814552576558e-07,3.902421353332e-05,-4.40630849322032
"205608_s_at",609.74346511628,1383.32512790698,5.47837608196532,4.28341161366396e-07,3.92787082252156e-05,-4.40644446247217
"202157_s_at",1137.85930232558,1853.50476744186,5.47406259748216,4.36123919481638e-07,3.9809991909957e-05,-4.40667498048518
"202202_s_at",1202.27725581395,1935.30239534884,5.47319388689449,4.37708029347012e-07,3.9809991909957e-05,-4.40672140623264
"204537_s_at",320.391395348837,621.737697674419,5.47034133807189,4.42949526266925e-07,4.01229442837638e-05,-4.40687385429595
"203002_at",692.084767441861,1484.77947674419,5.4689829653052,4.4546711099707e-07,4.01876260499907e-05,-4.4069464504162
"201885_s_at",951.349813953489,1914.3053255814,5.46153561539439,4.59521482944885e-07,4.1288375824439e-05,-4.40734447288113
"45297_at",589.346674418605,910.273779069767,5.46030088109763,4.61893309632075e-07,4.13348137290423e-05,-4.40741046472157
"200696_s_at",1770.36397674419,2693.91661627907,5.45648829087795,4.69293069400977e-07,4.18290298618479e-05,-4.40761423599886
"201242_s_at",-1009.51476744186,1276.23040697674,-5.45228197302374,4.77592010809377e-07,4.23991345691846e-05,-4.40783905569758
"202782_s_at",515.801790697675,1114.17259302326,5.444441067916,4.93448062090828e-07,4.36329490776584e-05,-4.40825815018705
"203917_at",-707.796720930233,756.037895348837,-5.43887771797856,5.05010502474888e-07,4.44788499076994e-05,-4.4085555195785
"205005_s_at",366.806651162791,725.042162790698,5.43176909685554,5.20171973152841e-07,4.5633827077814e-05,-4.40893549688699
"212457_at",497.439127906977,660.61086627907,5.42860812136324,5.27056390610615e-07,4.60564609881425e-05,-4.40910446427163
"202862_at",540.637279069767,719.547639534884,5.41826363699839,5.50216849538537e-07,4.78925080401064e-05,-4.40965743483734
"214212_x_at",247.890027906977,327.304765116279,5.41656756625937,5.54108300267912e-07,4.80435613029957e-05,-4.40974810129105
"208789_at",1544.51462790698,1852.66175581395,5.41182186552388,5.65140813173032e-07,4.88102044183515e-05,-4.41000179383222
"204419_x_at",626.17321627907,545.304668604651,5.40691454662213,5.76775597270631e-07,4.95354653734357e-05,-4.41026413004453
"208651_x_at",-1310.53611627907,1778.94884883721,-5.40641037792702,5.7798415819653e-07,4.95354653734357e-05,-4.41029108218992
"209185_s_at",1278.44623255814,2513.85262790698,5.39083114429891,6.1657872249372e-07,5.26407037292244e-05,-4.41112394354314
"203215_s_at",-232.164495348837,214.89551744186,-5.37893311379668,6.47745287397272e-07,5.50904894621122e-05,-4.41176002754379
"212119_at",1511.81602325581,2479.46563953488,5.35780797302038,7.069317786487e-07,5.98956685309086e-05,-4.41288942900511
"202760_s_at",1106.12237209302,1804.27820930233,5.34795067670105,7.36332623697134e-07,6.21503782342547e-05,-4.41341642862747
"221024_s_at",-901.07804883721,894.632161627907,-5.34196829854775,7.54756886356053e-07,6.34650856553658e-05,-4.41373626368071
"205932_s_at",354.301397674419,457.002012790698,5.33919705818104,7.63444036167415e-07,6.39542235260095e-05,-4.41388442185347
"218175_at",366.315255813954,370.920860465116,5.32768029927146,8.00608071917258e-07,6.68162908858887e-05,-4.4145001362581
"203476_at",-695.124511627907,1387.23820930233,-5.31975382309417,8.27210529155316e-07,6.82937986215561e-05,-4.41492390050432
"201135_at",1101.17169534884,1573.82582674419,5.3193246035763,8.28675515774176e-07,6.82937986215561e-05,-4.41494684723827
"204389_at",473.90588372093,686.090244186047,5.3193108853446,8.28722379929885e-07,6.82937986215561e-05,-4.41494758063571
"213236_at",577.624186046512,740.238813953488,5.3187702801648,8.30571261788884e-07,6.82937986215561e-05,-4.41497648219404
"218651_s_at",420.849418604651,1025.70840697674,5.31672895987302,8.37589138476747e-07,6.86176425466079e-05,-4.41508561397603
"218499_at",-569.071581395349,1054.63895348837,-5.30946400947463,8.63039919056306e-07,7.0233857680387e-05,-4.41547400476607
"221521_s_at",-360.435434883721,374.904194186047,-5.30930047226573,8.63621460504691e-07,7.0233857680387e-05,-4.41548274754561
"203038_at",-727.623860465116,1601.98976744186,-5.30322566846365,8.85497711292495e-07,7.17510745481115e-05,-4.41580750721208
"202112_at",885.139555813955,1106.75926860465,5.29432945505767,9.18517076856139e-07,7.41569421144397e-05,-4.41628309059559
"202982_s_at",454.243186046512,372.003744186047,5.29213059989209,9.26862516844638e-07,7.45605684579389e-05,-4.41640063749525
"203516_at",339.264093023256,782.251093023256,5.28826124849787,9.41728800800771e-07,7.53616949041838e-05,-4.4166074841909
"209487_at",774.651488372093,1065.19507209302,5.28759105370351,9.44327353488994e-07,7.53616949041838e-05,-4.41664331100999
"207057_at",484.232604651163,828.943488372093,5.28691200460398,9.46967399953843e-07,7.53616949041838e-05,-4.41667961107436
"211922_s_at",791.915744186047,715.1005,5.28154117292036,9.68104711162747e-07,7.67696700314572e-05,-4.41696671768649
"205022_s_at",206.767772093023,196.373648837209,5.27712469471278,9.85831735713349e-07,7.78088367212586e-05,-4.41720280353758
"209803_s_at",-244.185627906977,318.417802325581,-5.27654233511313,9.88192828259937e-07,7.78088367212586e-05,-4.41723393366724
"202283_at",1307.70532790698,1558.28226627907,5.27089835798456,1.01136434818157e-06,7.93529287694713e-05,-4.41753562961314
"212219_at",-599.206325581395,793.975372093023,-5.26876047657932,1.02027973105938e-06,7.97715552533196e-05,-4.41764990712048
"205412_at",1358.3831627907,1994.65348837209,5.25586809631713,1.07569792452388e-06,8.38104085740056e-05,-4.41833902793067
"210946_at",1442.85630232558,2893.11347674419,5.25376460378911,1.08501525294902e-06,8.4219903266243e-05,-4.41845145926589
"212993_at",248.820093023256,314.843855813953,5.25297954130569,1.08851286364843e-06,8.4219903266243e-05,-4.41849342041606
"206030_at",454.747076744186,359.803059302326,5.24072422662283,1.1445656047253e-06,8.82503646024008e-05,-4.41914843692625
"202724_s_at",689.768137209303,946.929512790698,5.23567353964814,1.16847979768906e-06,8.97835701100181e-05,-4.41941837030218
"212886_at",303.627511627907,273.647969767442,5.23132522778431,1.18945965083251e-06,9.10815443281813e-05,-4.41965075860098
"201785_at",1527.73895348837,2415.14136046512,5.22697502707488,1.21081745218874e-06,9.23994701613758e-05,-4.41988324136941
"221031_s_at",1053.22793023256,1746.78277906977,5.22455825636239,1.22284459029587e-06,9.29987918278595e-05,-4.42001239517652
"202963_at",-409.720395348837,564.38026744186,-5.22304293657498,1.23044518996245e-06,9.32585379861678e-05,-4.42009337378053
"202345_s_at",1072.55685348837,1107.03334534884,5.21895547170153,1.2511785833438e-06,9.42922438496709e-05,-4.42031180344658
"203812_at",455.841325581396,598.37138372093,5.21868803903906,1.2525469721089e-06,9.42922438496709e-05,-4.42032609453818
"204058_at",547.350046511628,984.605720930233,5.216942528234,1.26151438033552e-06,9.46475587104931e-05,-4.42041937063868
"202481_at",498.736046511628,1307.39018604651,5.21597628046637,1.26650538012661e-06,9.47031522998699e-05,-4.4204710042041
"204642_at",768.074860465117,1262.33463953488,5.2142470743253,1.27548560412133e-06,9.50556712930958e-05,-4.42056340721655
"200844_s_at",276.265837209303,403.194430232558,5.20566655801108,1.32097644530934e-06,9.79704546006086e-05,-4.42102190375277
"207761_s_at",1287.32681395349,2473.34659302326,5.20521936598097,1.32339033499902e-06,9.79704546006086e-05,-4.42104579845707
"201952_at",-1315.75562790698,1892.22286046512,-5.20123707885533,1.34507749100436e-06,9.92462309008283e-05,-4.42125857932182
"217771_at",-472.332709302326,604.327575581395,-5.19448054401538,1.38267110548989e-06,0.000101683367140697,-4.42161957757337
"202796_at",602.079139534884,784.000034883721,5.19284334445627,1.39193416290628e-06,0.000101833419624425,-4.42170704925783
"209616_s_at",420.773827906977,350.18868372093,5.19250579647056,1.39385150049139e-06,0.000101833419624425,-4.42172508349367
"204059_s_at",904.372255813954,1706.90577906977,5.17751902179628,1.48163369442283e-06,0.000107892952983085,-4.42252573044412
"213693_s_at",-741.575102325581,533.750876744186,-5.14402866920513,1.69779904486115e-06,0.000123231453148668,-4.42431448263049
"221589_s_at",718.270511627907,1283.05909302326,5.14078258462886,1.72032140411314e-06,0.000124244288096784,-4.42448782508492
"201761_at",-699.05894883721,1079.7913627907,-5.14041292389483,1.72290468168139e-06,0.000124244288096784,-4.42450756473653
"203642_s_at",701.146069767442,1649.42394186047,5.13091823902488,1.79057105667279e-06,0.000128707402760773,-4.42501454584104
"211946_s_at",-779.716581395349,1557.78752325581,-5.12401346546885,1.84140468361079e-06,0.000131877196130784,-4.4253831990832
"213675_at",508.766581395349,1217.35747674419,5.12314921108113,1.84786592229376e-06,0.000131877196130784,-4.42542934034598
"220736_at",538.964279069768,1065.328,5.12205463769514,1.85608086274916e-06,0.000131877196130784,-4.42548777728617
"217414_x_at",581.129188372093,464.46673372093,5.12175416225892,1.85834221536894e-06,0.000131877196130784,-4.42550381888941
"213001_at",896.349976744186,2021.72694186047,5.11343977709851,1.921995015266e-06,0.000135961317222769,-4.42594767806525
"214582_at",864.155930232558,1700.67238372093,5.10677117047981,1.97458384378985e-06,0.000139239404402434,-4.42630364358866
"208022_s_at",431.532772093024,770.405660465116,5.10207654967921,2.01244664336579e-06,0.000141461667363154,-4.42655422012651
"210678_s_at",259.856586046512,376.840279069767,5.099801933562,2.03104603626933e-06,0.000142320122094936,-4.42667562256008
"212013_at",733.078293023256,1073.89159767442,5.0960360961772,2.06220899442072e-06,0.000144050793174536,-4.42687660712852
"209008_x_at",-943.404093023256,1313.13774418605,-5.08654565953814,2.14283127665398e-06,0.000148771337621323,-4.42738306893524
"220975_s_at",648.032302325581,1689.24087209302,5.08517063449163,2.15476482377518e-06,0.000148771337621323,-4.42745644208031
"219454_at",1288.7743255814,2095.36393023256,5.0850442128264,2.15586526439573e-06,0.000148771337621323,-4.42746318803264
"213221_s_at",250.465790697675,358.698979069767,5.0849720810951,2.15649338292363e-06,0.000148771337621323,-4.42746703702887
"219549_s_at",1409.20811627907,2689.78198837209,5.07839377050405,2.2145349802601e-06,0.000152303959768937,-4.42781804272808
"219569_s_at",550.176558139535,1280.02286046512,5.07748360158311,2.22268481569156e-06,0.000152394109994016,-4.42786660483626
"206262_at",502.436962790698,751.107727906977,5.07509049011843,2.24425328815384e-06,0.000153400908036601,-4.42799428623088
"215306_at",619.045418604651,1291.6401744186,5.06858147864847,2.30395696784304e-06,0.00015700022359158,-4.42834154254158
"201363_s_at",-224.083655813954,309.555330232558,-5.06686805969503,2.31992948909654e-06,0.000157166624073581,-4.42843294775922
"201012_at",1833.38551162791,3909.64863953488,5.06647589249668,2.32360046334318e-06,0.000157166624073581,-4.42845386823315
"217809_at",-1211.15534883721,2052.93634883721,-5.06605373671401,2.32755849500883e-06,0.000157166624073581,-4.42847638832799
"211340_s_at",1493.23390697674,2772.63744186047,5.05608288141605,2.42298123996399e-06,0.000163115682689177,-4.42900824415995
"206209_s_at",362.165239534884,937.799124418605,5.05159485662015,2.46716952143273e-06,0.000165590176042426,-4.42924761201039
"220948_s_at",-488.349465116279,798.885802325581,-5.05057730497121,2.47729707892656e-06,0.000165770603032194,-4.42930188044279
"202935_s_at",-704.838790697674,1211.86479069767,-5.04579412654386,2.52545003263152e-06,0.000168486835560264,-4.42955696626793
"202539_s_at",-282.09223255814,399.222358139535,-5.04443105635925,2.53933881918388e-06,0.000168907722113058,-4.42962965472494
"205200_at",582.170846511628,697.901111627907,5.03521538565102,2.63521701774693e-06,0.000174108225965478,-4.43012105425978
"217853_at",719.573023255815,946.030906976744,5.03475260475331,2.6401238040193e-06,0.000174108225965478,-4.43014572866414
"203216_s_at",-453.758279069768,847.535093023256,-5.03467353274285,2.64096308290317e-06,0.000174108225965478,-4.43014994458032
"202073_at",662.259209302326,1971.04672093023,5.03171873031634,2.67251313168545e-06,0.000175668466411053,-4.43030748282683
"212120_at",1038.99762790698,1811.23506976744,5.0294926581107,2.696524913407e-06,0.000176725484251318,-4.43042616263578
"205404_at",463.191925581396,846.137851162791,5.02369513374712,2.76005360037536e-06,0.000179835128971423,-4.43073522695626
"209452_s_at",440.611023255814,1152.87874418605,5.02368970893467,2.76011372383551e-06,0.000179835128971423,-4.43073551613621
"204276_at",234.428974418605,347.509322093023,5.02170199336705,2.78222996358651e-06,0.000180747610141686,-4.43084147316663
"213150_at",358.844274418605,469.840944186046,5.02056352797182,2.79497488284732e-06,0.000181047748007229,-4.43090215838559
"221599_at",624.082558139535,932.961534883721,5.01848265117311,2.81841739717896e-06,0.000182037086554605,-4.43101307498946
"206093_x_at",276.85674883721,272.3698,5.00147293439522,3.01737866568892e-06,0.000194324418518919,-4.43191957781409
"213309_at",293.16738372093,385.815889534884,4.99502519393526,3.09632645847123e-06,0.000198834128167477,-4.43226312077415
"201426_s_at",1902.76688604651,2798.04123139535,4.98675229228727,3.20057982658935e-06,0.000204938276654858,-4.43270384557194
"203851_at",834.929744186047,957.863430232558,4.98426366447784,3.23260576124428e-06,0.000205948089627175,-4.43283640849492
"213913_s_at",-333.135981395349,494.533781395349,-4.98315831838512,3.24693045965084e-06,0.000205948089627175,-4.43289528531582
"203400_s_at",854.731681395349,729.450122093023,4.9828218771837,3.25130284212142e-06,0.000205948089627175,-4.43291320576055
"210078_s_at",109.943844186047,116.58593372093,4.98266681891192,3.25331990974131e-06,0.000205948089627175,-4.43292146485324
"209355_s_at",96.2526558139536,183.22671627907,4.97900956351426,3.30125076162437e-06,0.000208390285329393,-4.43311625882155
"201105_at",1507.04095348837,2159.69545348837,4.97492537766168,3.35559139194934e-06,0.000211222155329964,-4.4333337744904
"218078_s_at",449.202325581396,951.897488372093,4.97230638727167,3.3908956445125e-06,0.000212843176469499,-4.43347324686759
"202712_s_at",-200.25048372093,326.446706976744,-4.97122290734187,3.405606807101e-06,0.000213166113715257,-4.43353094450861
"206201_s_at",271.094211860465,226.330891744186,4.96868332612262,3.4403329316299e-06,0.000214736523012631,-4.43366617743604
"202975_s_at",803.859372093024,1467.29884883721,4.96795727346895,3.45032428593797e-06,0.000214758592356301,-4.43370483844781
"217714_x_at",-166.835897674419,375.490958139535,-4.95946384737067,3.5693272384123e-06,0.00022154684917421,-4.43415705296355
"209049_s_at",-532.403744186047,841.39626744186,-4.9489991282512,3.72146532217685e-06,0.000230348366039075,-4.43471410792642
"214705_at",-95.5353318604652,89.5861970930233,-4.94653600335101,3.7581840557434e-06,0.000231976773723353,-4.43484520516787
"39248_at",-575.080169767442,636.74456627907,-4.94292499508897,3.81265424387343e-06,0.000234688879879093,-4.43503738393
